"COMID"	"QC_04"	"QC_05"	"QC_08"	"QC_MA"	"SLOPE"	"bfiws"	"elevws"	"na2ows"	"sio2ws"	"k2ows"	"fe2o3ws"	"p2o5ws"	"al2o3ws"	"caows"	"mgows"	"sws"	"nws"	"hydrlcondws"	"compstrgthws"	"wetindexws"	"kffactws"	"pctcarbresidws"	"pctglactilloamws"	"pcteolfinews"	"pctglactilcrsws"	"pctcolluvsedws"	"pcthydricws"	"pcteolcrsws"	"pctglaclakecrsws"	"pctglactilclayws"	"pctalluvcoastws"	"pctsilicicws"	"pctcoastcrsws"	"pctnoncarbresidws"	"runoffws"	"clayws"	"sandws"	"rckdepws"	"omws"	"wtdepws"	"permws"	"precip9120ws"	"tmax9120ws"	"tmean9120ws"	"tmin9120ws"	"wsareasqkmws"
8074768	2.13236216581324	1.89932247393238	1.4764403264982	1.94393946447222	-4.99999995657055	57.1151	2.9621222050483	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	977.499	0.2466	0	0	0	0	0	0	0	0	0	100	0	0	0	434	14.9598737701258	55.9481406629325	11314.3216812991	-0.52820455476771	140.716670894916	15.4009510235689	1197.19463820485	18.6028526207388	87.7882321336181	7.97372656186715	2.2774719142945
8075276	2.11172278317244	1.88061925917167	1.45875867937545	1.92346162959438	-4.99999995657055	57.0107	2.99027814203272	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	979.3807	0.2473	0	0	0	0	0	0	0	0	0	100	0	0	0	434	14.9481590318931	56.1624363658112	11315.6840174131	-0.626179729654994	140.880626049771	15.3296333215377	1197.21571475352	18.6111754192848	87.716717838649	7.95469034671751	2.25665786403869
8074756	2.10453832226487	1.87424402131725	1.45259901788555	1.91640130360388	-4.99999995657055	56.9604	3.00753848747731	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	978.2806	0.2484	0	0	0	0	0	0	0	0	0	100	0	0	0	434	14.9287724828575	56.3418995322248	11314.4549556819	-0.713233834157565	141.428061900394	15.2938720941429	1197.25012709415	18.6175909448465	87.6930548096258	7.94470042868016	2.2494070132832
8074754	2.10439150137465	1.87411056631658	1.452476461327	1.91625386379581	-4.99999995657055	56.9594	3.00796056577399	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	978.2309	0.2485	0	0	0	0	0	0	0	0	0	100	0	0	0	434	14.9282623486051	56.3468028735253	11314.4265269684	-0.715156524309515	141.444251833976	15.2926394557133	1197.25074877203	18.6177079692071	87.6925699559131	7.94451023263171	2.24925731956878
8074702	1.85431211580731	1.64641352959961	1.23799589277188	1.66602162789558	-4.99999995657055	56.7823	3.08152582375913	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	985.8406	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434	14.9646701428248	56.9261883473135	11331.4348603926	-0.930692231374929	138.596762638857	15.0750827476763	1196.68844393004	18.6179541674411	87.3314927845755	7.89007376941751	1.99671957588977
8074752	2.09593610218079	1.86660039095717	1.44523045584788	1.90793778490399	-4.99999995657055	56.9082	3.02218268610064	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	977.0998	0.2487	0	0	0	0	0	0	0	0	0	100	0	0	0	434	14.9289429191872	56.4292057804664	11315.1532859756	-0.727268212817284	141.254864277959	15.2887836719921	1197.30747887563	18.6243064616544	87.6656176883459	7.93386167979171	2.2407214343701
8074750	2.09384526588677	1.86474833562966	1.44343510611496	1.90587140327597	-4.99999995657055	56.8932	3.02696653654896	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	976.9109	0.249	0	0	0	0	0	0	0	0	0	100	0	0	0	434	14.9280831597159	56.4610959978802	11315.3336939103	-0.739977886122051	141.257696092439	15.2819193341404	1197.31591688084	18.6255966337976	87.6583406427979	7.93148147236758	2.23861232498033
8075268	2.09330258808863	1.86426776053525	1.44296553083469	1.90533706628099	-4.99999995657055	56.8893	3.02814153626394	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	976.885	0.2492	0	0	0	0	0	0	0	0	0	100	0	0	0	434	14.9234679110029	56.4858073879863	11314.9800569162	-0.761846061664116	141.414179658848	15.2728193683641	1197.31880073003	18.6259580774254	87.6565001709669	7.93084310568335	2.23806593462055
8074742	2.0034217540853	1.78217869512367	1.36591832217636	1.81531868812595	-4.99999995657055	56.7729	3.05525172199103	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	982.037	0.2495	0	0	0	0	0	0	0	0	0	100	0	0	0	434	14.9804424058261	56.7838055491448	11332.321153591	-0.838568136878262	138.096497038234	15.1129581121625	1196.9665318092	18.623201023821	87.4730065844989	7.9060310245178	2.14733369924099
8075258	2.00041238390646	1.77950991229979	1.36332987888718	1.81235175158169	-4.99999995657055	56.7543	3.06272082302562	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	982.3853	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434	14.9647041962556	56.9119351194319	11331.3461473921	-0.928686318857438	138.605360296966	15.0770652679148	1196.9814035877	18.6249567033461	87.4613682272038	7.90252716903272	2.14429392719853
8075254	1.85416631620648	1.64627626218648	1.23787034147676	1.66588104767168	-4.99999995657055	56.7816	3.08194472307342	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	985.8175	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434	14.9648059652751	56.9265462000399	11331.469484723	-0.930670203835255	138.589572198335	15.0748427946806	1196.68931202152	18.6180104863452	87.3308977303626	7.88992791537986	1.9965738348588
8074660	1.79223055036442	1.58994960132572	1.1847198151503	1.60404235737015	-3.03756436441629	56.7526	3.1345149971731	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	989.0836	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434	15.0275614509336	57.0918886863226	11347.4729893502	-0.920545849962061	135.267296787578	14.9639747700174	1197.00962593993	18.6261480745293	87.1743543532301	7.85816501844649	1.93398204089649
8075732	1.75829102812941	1.55910429399885	1.15557893147696	1.57014582255911	-3.84777282510302	56.8917	3.17430701548036	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	991.5128	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434	15.0659982764877	57.193158563135	11357.280480371	-0.914396863420782	133.232451242743	14.8960697115385	1197.27839988093	18.6324609147568	87.044798490988	7.83229155717945	1.89967170099482
8075214	1.71771210009841	1.5218047109309	1.12086994017922	1.52955867302118	-3.14566358840991	56.9714	3.21517872239728	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	990.6035	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434	15.1159015882903	57.324639302398	11370.0200656575	-0.906471722434747	130.590569915914	14.8079071940206	1197.57241524608	18.6375766158235	86.9205072741108	7.80829671103046	1.85882282367787
8074602	1.50355917916534	1.32349960843177	0.938569756221111	1.31498314503914	-2.90703386205503	57.1783	3.26797364665847	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	1005.5622	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434	15.3013926894017	57.8126765366551	11417.4358295222	-0.877159158813666	120.770671023075	14.4802062487237	1197.83319608991	18.6398832269347	86.8851217180727	7.80072510527241	1.64417261345755
8074616	1.22716656673146	1.06988999650698	0.701999474889723	1.03778494175368	-2.81018696261273	57.2713	3.37080175548481	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	1000.2765	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434	15.6731340158213	58.7905033348844	11512.758390122	-0.821457814377956	101.09068520242	13.8234632387157	1198.5928881985	18.6423572347561	86.5932338226317	7.7543903059326	1.36566017097841
8074622	1.14958856778778	0.996949248495425	0.635584266311331	0.959899587865991	-2.78390538567749	57.1514	3.42244645397895	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	1009.7139	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434	15.8927220390919	59.3543971400715	11569.2516976587	-0.790127246024092	89.4656952504759	13.4355243976043	1198.95331230712	18.6446528626719	86.497950504653	7.7375143494958	1.28746804570106
8074632	1.08820698813457	0.939569168655952	0.583085366347801	0.898121575541163	-3.85480359077705	57.0215	3.44504487467516	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	1017.646	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434	16.0001734568232	59.6274040366186	11596.9460544429	-0.775204628610102	83.7772171957814	13.2456935596124	1199.14974770812	18.6463806163178	86.4618507677907	7.73028314049414	1.22559613154184
8080244	1.90093489103267	1.69177969359959	1.27397300376957	1.71090396980462	-3.61631027276727	56.6829	2.56289706940122	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	971.507	0.2649	0	0	0	0	0	0	0	0	0	100	0	0	0	435.1234	14.9398598372994	53.415330213123	11314.8557800802	-0.300794290868604	147.306242339993	15.0440494188677	1197.04953560959	18.6109748944776	87.5645047985903	7.93177667208475	2.03907964315058
8074634	0.97904732694801	0.838597252816719	0.489677291663839	0.788309812107121	-2.95729850885371	56.8909	3.47394825720877	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	1018.3113	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434	16.0521379310345	59.7751627586207	11610.351171654	-0.767946711188392	81.0262179310345	13.1538896551724	1199.33502064207	18.6460227248138	86.3792530419698	7.71809776421379	1.11561051167433
8074630	0.721068301797242	0.601408060534793	0.268811903740014	0.529045170765897	-3.0117354282155	56.2047	3.53838350325612	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	1057.8604	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434	16.06	59.8099987449799	11612.3800000002	-0.766600457647808	80.61	13.14	1199.80545943148	18.6463522422816	86.2280775850278	7.69479334342369	0.855591834855028
8074606	0.17782497186497	0.10209052551218	-0.196542884350903	-0.0172766123310027	-3.00810084610429	56.2149	3.57403321971072	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	1181.7386	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434	16.06	59.8099955693398	11612.3800000002	-0.766600457647808	80.61	13.14	1199.71160826318	18.6417543380151	86.1000925923329	7.67848872312805	0.307774068517301
8075548	1.90241087116646	1.69312872282798	1.27521918678217	1.71236344427656	-4.99999995657055	56.6873	2.55913311054712	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	971.8541	0.2643	0	0	0	0	0	0	0	0	0	100	0	0	0	435.1196	14.9527907072065	53.3297575151451	11315.8589896536	-0.267302270738819	146.845104970202	15.0702697828457	1197.04280359959	18.6099437751104	87.5698158195636	7.93360574123381	2.04055606036745
8074468	1.59279831983551	1.4108446913584	1.01271071274183	1.40445739304677	-4.99999995657055	56.8153	3.09177640024063	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	941.169	0.2521	0	0	0	0	0	0	0	0	0	100	0	0	0	436.281	14.6361917327766	56.2756085177453	11289.2596270686	-0.984705011172586	151.068414363257	15.4648801670146	1198.09551163749	18.6432533822598	86.660671230397	7.76290113054711	1.73148803586195
8074476	1.58838376837874	1.40681259347844	1.00898320381551	1.40008878473205	-4.99999995657055	56.8141	3.10070657248032	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	941.4036	0.2521	0	0	0	0	0	0	0	0	0	100	0	0	0	436.3041	14.6369655661094	56.279829602011	11289.8774670142	-0.984564628871572	150.97749852378	15.4615781215731	1198.10873747417	18.6431822851861	86.6482496167563	7.76111265079219	1.72709941829592
8075186	1.54889283413643	1.37095696441647	0.975661533181104	1.36076376595417	-3.17146899271035	56.7982	3.12840799080578	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	942.0272	0.2523	0	0	0	0	0	0	0	0	0	100	0	0	0	436.522	14.6442424242424	56.3195232027773	11295.6882448158	-0.983245492713926	150.122557753033	15.4305268406182	1198.24373280227	18.6436567309529	86.5863867021612	7.75127252147906	1.68786503037031
8074472	1.40716987648372	1.24189497163073	0.85582190540609	1.21968928908583	-4.99999995657055	56.7907	3.23835783090642	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	951.7135	0.2532	0	0	0	0	0	0	0	0	0	100	0	0	0	437.4904	14.6765911878961	56.4959783275404	11321.5377449292	-0.97740250673603	146.321978378655	15.2924905438561	1198.65365812432	18.6433712443187	86.3938663808287	7.72241595992533	1.54673015925256
8075666	1.40711885404644	1.24187008868564	0.855761372340008	1.21966310073705	-4.99999995657055	56.7907	3.23845391688527	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	951.7086	0.2532	0	0	0	0	0	0	0	0	0	100	0	0	0	437.4907	14.6766031080667	56.4960433493508	11321.5472756362	-0.977400359997051	146.320577906145	15.2924396789694	1198.65380038494	18.6433692505482	86.3937727292058	7.72240389542725	1.54668575967353
8074466	1.38854522009597	1.22494721877711	0.840043330603557	1.20120588339182	-4.99999995657055	56.818	3.25503848959707	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	952.5382	0.2533	0	0	0	0	0	0	0	0	0	100	0	0	0	437.6425	14.6816722675628	56.5236944577799	11325.6006579144	-0.976487861706771	145.725014402304	15.2708089294287	1198.70672523116	18.6430331102664	86.3643719325723	7.71830987074335	1.52820428449039
8074484	1.33559829653302	1.17612021105611	0.794766797940891	1.14798532068384	-2.96924650066092	56.8734	3.28547247387088	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	950.6421	0.2537	0	0	0	0	0	0	0	0	0	100	0	0	0	438.1186	14.6975747889023	56.6104390832328	11338.3212799051	-0.97363070212008	143.85666495778	15.2029508443908	1198.82951320036	18.6429022324852	86.3088220560118	7.71000412694002	1.47485703131758
8075192	1.25010270506465	1.09736144456553	0.721728198572871	1.06216817335182	-2.47053756228656	56.8609	3.34391047010632	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	954.0091	0.2545	0	0	0	0	0	0	0	0	0	100	0	0	0	439.0207	14.7277075215058	56.7748051613852	11362.4444032952	-0.968239401116145	140.31644180575	15.0743706345122	1199.01635078487	18.6421215707268	86.22354811382	7.69796187637196	1.38884334571736
8075858	-0.593459819564342	-0.614393726399901	-0.866461091626589	-0.806875401642754	-4.99999995657055	61	0.259660117127775	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	1327.1784	0.2307	0	0	0	0	0	0	0	0	0	100	0	0	0	434	14.9676756756757	48.2008378378378	11265.576009239	0.183122019441911	145.562594594595	16.4691351351351	1200.68124735946	17.957403317	90.3487201779069	9.0011857677027	-0.477555766492376
8074506	1.14432507840052	0.999608958971461	0.631139250256913	0.95578392891696	-2.95026655821459	56.7597	3.38209199373442	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	955.421	0.2558	0	0	0	0	0	0	0	0	0	100	0	0	0	440.4176	14.7743686856821	57.0288322917156	11399.8501428731	-0.959948628475946	134.834332503172	14.8752615008693	1199.26634948315	18.6422582538292	86.1566177064053	7.687497531811	1.28223454115813
8074522	1.02370504262208	0.887954703808858	0.527887565952833	0.834611420722751	-2.78386313938939	56.6916	3.41242783534697	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	969.1442	0.2564	0	0	0	0	0	0	0	0	0	100	0	0	0	441.5015	14.8536497575532	57.3750484893696	11447.8865596983	-0.946457272483465	127.36449459157	14.6084197438767	1199.44334568513	18.6432661529429	86.1191006028785	7.68066745312508	1.16069057380588
8074526	0.826916647184985	0.705692696537789	0.359456020121176	0.636888906983899	-2.817705208551	56.5132	3.45409320628172	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	980.7253	0.2592	0	0	0	0	0	0	0	0	0	100	0	0	0	445.8419	14.9031481844946	57.8946653581943	11544.6328285183	-0.936068277414103	114.862139352306	14.1381648675172	1199.71805705015	18.6434004812699	86.0372484711837	7.66837859645437	0.962416693445799
8074532	0.448860845607595	0.352761191724024	0.0362295440866941	0.256236533206164	-2.74264306584749	56.6501	3.50186835444786	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	967.5975	0.2517	0	0	0	0	0	0	0	0	0	100	0	0	0	438.2068	15.7841994812544	59.3155387880217	11604.4404586542	-0.806123237581496	87.8125253477953	13.3406484319736	1199.84967862792	18.6429331167272	86.0210856315835	7.666282319776	0.581710781899148
8074274	1.82600349476792	1.62657644440682	1.21370365368021	1.63676864266904	-4.99999995657055	54.661	2.94933522837294	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	962.984	0.2451	0	0	0	0	0	0	0	0	0	100	0	0	0	434.9277	14.8341730186249	54.8622402154016	11245.3715543344	-0.538448207117964	154.988601826652	15.842946372362	1198.36669599853	18.6023690877988	86.5839689970878	7.79203039012177	1.96812836350544
8074568	0.215373152783686	0.137986732723848	-0.16430942850694	0.0211892990703517	-2.64707884446202	56.9521	3.52247422660321	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	948.7166	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434	16.0384531059683	59.5886033292733	11608.29408419	-0.771412752929874	81.578209500609	13.1713844904588	1199.75053724726	18.6411998902152	86.022576825456	7.66828109305725	0.345706921278624
8075374	2.06523602681732	1.84397362423193	1.41753811940134	1.8750323094611	-3.59354498199306	54.5869	2.66016993388911	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	969.6607	0.2626	0	0	0	0	0	0	0	0	0	100	0	0	0	436.0105	17.5632051913551	46.8282223759582	11353.2958040792	0.275589417453004	125.632783573623	15.4370930071672	1197.43945276736	18.5738408809559	86.8650294377259	7.86325670045219	2.21116460949541
8080218	2.06020284030325	1.83944033565165	1.41319914366566	1.87002915001306	-4.99999995657055	54.5725	2.66981938624562	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	968.6874	0.2616	0	0	0	0	0	0	0	0	0	100	0	0	0	436.0341	17.4902620527465	47.0505471190996	11350.2738887796	0.262640603258979	126.47630942382	15.4438675177782	1197.47528552836	18.5747892275113	86.8535591156816	7.86057402139452	2.20609964671074
8074196	1.87637374280518	1.67248577757701	1.25691008188938	1.68718102958493	-4.99999995657055	54.588	2.84020210285244	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	970.2202	0.2402	0	0	0	0	0	0	0	0	0	100	0	0	0	434.8251	15.0193764591356	53.891624238665	11257.6511153948	-0.211570733518683	150.532995115396	16.00191498893	1198.15793590386	18.5990036760985	86.7547783023657	7.82125128240769	2.01899616751518
8074258	1.85629377397811	1.65408023530658	1.23967478764681	1.66704181302528	-4.99999995657055	54.6161	2.8825104448624	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	966.4769	0.2409	0	0	0	0	0	0	0	0	0	100	0	0	0	434.8646	14.9318091549995	54.24937173342	11253.3314795287	-0.282367546080751	151.914480100378	15.9808395844053	1198.25081742882	18.6006075221025	86.6832208513146	7.80880649222595	1.99870779056523
8075130	1.6354234239477	1.45221591375007	1.05173119605989	1.44541736976593	-4.5265130153373	54.1126	3.12269131295028	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	957.4432	0.2437	0	0	0	0	0	0	0	0	0	100	0	0	0	435.1154	14.7072869335257	55.1094891212886	11244.3927543155	-0.434049788369675	154.528903714389	15.9827527347037	1198.82383677244	18.5964581628935	86.2531318659694	7.74816680871216	1.7774036207288
8074302	1.51406936691495	1.34050360316047	0.947874654897747	1.3232727312485	-2.43066472195342	53.8375	3.22472221479945	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	952.848	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	435.478	14.5803086112494	55.927074962668	11233.6639640729	-0.995131453592603	158.944862120458	15.7541214534594	1199.08716864469	18.597503568173	86.1098549292397	7.72549643530735	1.65516245485962
8074346	1.38295310001506	1.22133597953385	0.835436894801922	1.19242805533124	-2.79005090771024	53.7796	3.29226610415377	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	953.7724	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	435.4713	14.5875489534099	55.9509882511816	11235.5017913185	-0.993888921117013	158.561558406482	15.7413301823092	1199.38722487814	18.6110354346609	86.0351999873338	7.70051719968589	1.52273757663258
8077078	1.11143055176601	0.954772989689765	0.627160952374878	0.912487761332377	-2.93493965752517	63.6437	2.8744859212758	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	1026.3828	0.19	0	0	0	0	0	0	0	0	0	100	0	0	0	434	14.1372862571248	71.7894020477095	11612.3800000002	-0.200552873324048	128.673255224826	26.0143793540215	1204.78726770292	18.9818970709563	91.8310921969541	8.19597432934452	1.23180588549527
8074402	1.12290364917336	0.982361701633192	0.612783856719841	0.932067692200772	-2.83849424313467	54.1564	3.3195873069889	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	942.8529	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434.0169	14.5637788974511	55.8942373048805	11229.4687645753	-0.99796425500891	159.819945168939	15.7833239478364	1199.58804958669	18.629115481477	86.0053025001159	7.67790769082543	1.2605388380761
8074410	0.834674974462807	0.717504074764285	0.365862215402742	0.643156465619805	-2.92520549360789	54.5964	3.40919219168957	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	940.7096	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434.033	14.5673777606327	55.9257787636223	11230.3820802173	-0.997335452805982	159.629421352107	15.7769659562156	1199.80128544826	18.6383248661317	85.9249071407672	7.65623067211592	0.969979383916822
8074418	0.703635237583982	0.597146487833805	0.253822438708315	0.511616020569271	-2.52147679158338	54.1673	3.43973485572538	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	930.462	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434.0447	14.5699986929813	55.9491465167952	11231.047240992	-0.99687776606542	159.490669193569	15.7723356423997	1199.94648197229	18.6420526919618	85.8876873719453	7.64703683188341	0.837960711403348
8074450	0.442636525782388	0.357172257723224	0.0301947853571564	0.249442961442827	-2.63348552350136	55.058	3.43028233344066	2.2399	2532.92432562007	2.3807200450024	0.522908589025029	0.1994	12.0112	0.507442652398285	0.177113416676821	-1.91678470065067	0.2787	1.96686274025255	-1.16817820127639	944.3479	0.25	0	0	0	0	0	0	0	0	0	100	0	0	0	434.0819	14.56	55.86	11228.5098000002	-0.998624939458	160.02	15.79	1199.87538185673	18.6425639112841	85.9102967007753	7.64945866550072	0.574794954168876
